model,galaxy,true_f_lambda_opt,pred_f_lambda,exact_factor_match,abs_factor_error,best_possible_error,best_possible_verdict,bridge_error_pred,bridge_verdict_pred,beta_grav_pred,beta_mod_bridge_pred,beta_mod_ML_pred
rf_regressor,UGC08286,0.5,0.5,True,0.0,0.0222977389288246,strong_bridge,0.0222977389288246,strong_bridge,0.5799486157913512,1.5319913108558725,1.4985764445308374
rf_regressor,UGC08490,1.0,1.5,False,0.5,0.2700364434045174,moderate_bridge,0.2996747229564749,moderate_bridge,0.6863763174020976,1.7156855238360205,2.4498409240330634
rf_regressor,UGC08550,0.5,0.5,True,0.0,0.0470722724791204,strong_bridge,0.0470722724791204,strong_bridge,0.521428811734312,1.4309861290534225,1.501673303993632
rf_regressor,UGC08699,1.5,1.0,False,0.5,0.2899511409083681,moderate_bridge,0.3106039940044876,moderate_bridge,0.2525057364994394,0.9668249011980324,1.402423125155625
rf_regressor,UGC08837,2.0,1.5,False,0.5,0.2633728349541495,moderate_bridge,0.2816768731516152,moderate_bridge,0.7851378881738418,1.8861479949880509,2.625765375623437
rf_regressor,UGC09037,1.5,1.5,True,0.0,0.199074030206982,strong_bridge,0.199074030206982,strong_bridge,0.6991483330933366,1.737730022919099,2.169651239262697
rf_regressor,UGC09133,0.5,1.5,False,1.0,0.0070018115159482,strong_bridge,0.3943414564091727,failed_bridge,0.1720973622566537,0.8280400472549844,1.367173064786145
rf_regressor,UGC09992,1.0,1.0,True,0.0,0.0054379643788625,strong_bridge,0.0054379643788625,strong_bridge,0.6392418703968197,1.6343314683049108,1.6432674984262956
rf_regressor,UGC10310,0.5,0.5,True,0.0,0.0534014910385659,strong_bridge,0.0534014910385659,strong_bridge,0.6270429314492239,1.6132760996813604,1.531492136099793
rf_regressor,UGC11455,0.5,0.5,True,0.0,0.0654735673330558,strong_bridge,0.0654735673330558,strong_bridge,0.524484948015485,1.436261020274727,1.5368864593545382
rf_regressor,UGC11557,0.5,0.5,True,0.0,0.0450402197050814,strong_bridge,0.0450402197050814,strong_bridge,0.5982208931438966,1.5635292615663654,1.4961426671287403
rf_regressor,UGC11820,1.0,1.0,True,0.0,0.105020505024414,strong_bridge,0.105020505024414,strong_bridge,0.4892710702363505,1.375481867227941,1.5368864593545382
rf_regressor,UGC11914,1.5,1.0,False,0.5,0.0098515970855769,strong_bridge,0.1677063926410169,strong_bridge,0.3905579831153813,1.2051030788571482,1.4479302354383767
rf_regressor,UGC12506,0.5,0.5,True,0.0,0.0422409313997342,strong_bridge,0.0422409313997342,strong_bridge,0.4846201501442579,1.3674543791489893,1.4277644806302696
rf_regressor,UGC12632,0.5,0.5,True,0.0,0.0221798642422657,strong_bridge,0.0221798642422657,strong_bridge,0.5271795797348915,1.4409119546224227,1.473596116432833
rf_regressor,UGC12732,0.5,0.5,True,0.0,0.1286854776416823,strong_bridge,0.1286854776416823,strong_bridge,0.4123168005676392,1.2426587977797454,1.4261885529192602
rf_regressor,UGCA281,0.5,1.0,False,0.5,0.2525930431519521,moderate_bridge,0.2687899333790449,moderate_bridge,0.7727616251997427,1.864786565094756,2.550274743497787
rf_regressor,UGCA442,0.5,0.5,True,0.0,0.0184973454553465,strong_bridge,0.0184973454553465,strong_bridge,0.5690014954357623,1.5130965811221255,1.485616617337039
rf_regressor,UGCA444,0.5,1.0,False,0.5,0.1802315183922434,strong_bridge,0.1847090718852475,strong_bridge,0.8375082993350795,1.9765393246523475,2.424336217284818
gb_regressor,CamB,0.5,1.5,False,1.0,0.2695487548098539,moderate_bridge,0.2863274211210032,moderate_bridge,0.7780630053026396,1.873936747152356,2.625765375623437
gb_regressor,D512-2,0.5,1.0,False,0.5,0.0265997680315731,strong_bridge,0.2256199748236601,moderate_bridge,0.7420775060178282,1.811825775386772,2.339711403292185
gb_regressor,D564-8,0.5,0.5,True,0.0,0.0069178942165734,strong_bridge,0.0069178942165734,strong_bridge,0.5520221891565869,1.4837902984842688,1.473596116432833
gb_regressor,D631-7,0.5,0.5,True,0.0,0.0401301671543648,strong_bridge,0.0401301671543648,strong_bridge,0.5249462009026238,1.4370571427579286,1.497137521759197
gb_regressor,DDO064,0.5,0.5,True,0.0,0.1549283765475171,strong_bridge,0.1549283765475171,strong_bridge,0.7528862076650595,1.8304815944298929,2.16606680857604
gb_regressor,DDO154,1.0,1.5,False,0.5,0.2228406513929126,moderate_bridge,0.2697839129263258,moderate_bridge,0.6976556299120995,1.7351536172282835,2.3762193793646422
gb_regressor,DDO161,0.5,0.5,True,0.0,0.0861308843612431,strong_bridge,0.0861308843612431,strong_bridge,0.5093348567560048,1.4101119627608645,1.5430130405219509
gb_regressor,DDO168,0.5,0.5,True,0.0,0.1196613689534188,strong_bridge,0.1196613689534188,strong_bridge,0.6521018767384863,1.6565278392506273,1.4794900361696266
gb_regressor,DDO170,1.5,1.0,False,0.5,0.1383421897866469,strong_bridge,0.205984500374293,moderate_bridge,0.6827739673140467,1.709467867584045,2.1529401735732807
gb_regressor,ESO079-G014,1.0,1.5,False,0.5,0.0360317949995929,strong_bridge,0.2609224559162485,moderate_bridge,0.6989548989647552,1.7373961556131676,2.350763014680754
gb_regressor,ESO116-G012,0.5,0.5,True,0.0,0.0582929365245487,strong_bridge,0.0582929365245487,strong_bridge,0.4930048822679516,1.3819264267944844,1.4674695352654206
gb_regressor,ESO444-G084,0.5,0.5,True,0.0,0.1382267810830451,strong_bridge,0.1382267810830451,strong_bridge,0.423042758322492,1.261171800864621,1.463461352917901
gb_regressor,ESO563-G021,1.0,1.5,False,0.5,0.0692329191269053,strong_bridge,0.2411115901838041,moderate_bridge,0.6513158575210247,1.6551711700812888,2.1810468425551184
gb_regressor,F561-1,0.5,1.0,False,0.5,0.0703859295313319,strong_bridge,0.2687092538990773,moderate_bridge,0.6884864240085284,1.7193275678387203,2.3510861815301056
gb_regressor,F563-1,1.0,1.0,True,0.0,0.0488522289673015,strong_bridge,0.0488522289673015,strong_bridge,0.482527397064064,1.3638422873325746,1.433891061797682
gb_regressor,F563-V1,2.0,1.5,False,0.5,0.2285129626403231,moderate_bridge,0.244626590398295,moderate_bridge,0.8415025171487702,1.9834333445987773,2.625765375623437
gb_regressor,F563-V2,0.5,1.0,False,0.5,0.2304293295177996,moderate_bridge,0.2803502404839968,moderate_bridge,0.7373894973403092,1.8037342724093737,2.506405718279495
gb_regressor,F565-V2,0.5,0.5,True,0.0,0.0336834135194078,strong_bridge,0.0336834135194078,strong_bridge,0.5251766984554376,1.4374549815340854,1.487561117800347
gb_regressor,F567-2,0.5,0.5,True,0.0,0.0767029850347504,strong_bridge,0.0767029850347504,strong_bridge,0.5429728150317104,1.468171078744732,1.590139527094637
gb_regressor,F568-1,1.0,1.0,True,0.0,0.0710361440313594,strong_bridge,0.0710361440313594,strong_bridge,0.6155828385684323,1.593495979369114,1.4878078468680114
gb_regressor,F568-3,0.5,0.5,True,0.0,0.0410342126483761,strong_bridge,0.0410342126483761,strong_bridge,0.519934689835559,1.428407274656175,1.4895289211526594
gb_regressor,F568-V1,3.0,1.5,False,1.5,0.2336924861939182,moderate_bridge,0.2627496814216286,moderate_bridge,0.7052071446249157,1.7481875316226048,2.3712265530025247
gb_regressor,F571-8,2.0,1.5,False,0.5,0.0106469819354486,strong_bridge,0.1356647942869685,strong_bridge,0.4286405502586241,1.2708335897463852,1.4703017779982868
gb_regressor,F571-V1,0.5,0.5,True,0.0,0.0511370071332746,strong_bridge,0.0511370071332746,strong_bridge,0.5031703376364236,1.3994720027604672,1.4748936498538658
gb_regressor,F574-1,0.5,1.0,False,0.5,0.1837503507612235,strong_bridge,0.2781925001362047,moderate_bridge,0.6658212194204851,1.6802074247197574,2.3277777316484127
gb_regressor,F574-2,0.5,0.5,True,0.0,0.046482722658153,strong_bridge,0.046482722658153,strong_bridge,0.5905236359644284,1.5502437956746036,1.6258161572030154
gb_regressor,F579-V1,0.5,0.5,True,0.0,0.0737966946280181,strong_bridge,0.0737966946280181,strong_bridge,0.4641546703073214,1.3321309609504368,1.4382705753953515
gb_regressor,F583-1,3.0,1.5,False,1.5,0.2365428962443859,moderate_bridge,0.2657642142618539,moderate_bridge,0.7010656960063524,1.7410393913069644,2.3712265530025247
gb_regressor,F583-4,1.0,1.0,True,0.0,0.1915310130719069,strong_bridge,0.1915310130719069,strong_bridge,0.8279262141143349,1.960000645561342,2.424336217284818
gb_regressor,IC2574,1.0,1.0,True,0.0,0.168878578499504,strong_bridge,0.168878578499504,strong_bridge,0.8341698629381109,1.97077718343118,2.3712265530025247
gb_regressor,IC4202,2.0,1.5,False,0.5,0.0013180183106114,strong_bridge,0.1068949087073678,strong_bridge,0.4469988790748533,1.302520065283197,1.458417467308354
gb_regressor,KK98-251,0.5,0.5,True,0.0,0.1090688597278308,strong_bridge,0.1090688597278308,strong_bridge,0.810438222288731,1.9298163716703496,2.16606680857604
gb_regressor,NGC0024,0.5,0.5,True,0.0,0.1056032598902375,strong_bridge,0.1056032598902375,strong_bridge,0.4480902830125886,1.304403828479728,1.458417467308354
gb_regressor,NGC0055,1.0,1.0,True,0.0,0.1075708906335833,strong_bridge,0.1075708906335833,strong_bridge,0.6495967605902391,1.6522040087787526,1.4917365766390025
gb_regressor,NGC0100,0.5,0.5,True,0.0,0.0019715793444442,strong_bridge,0.0019715793444442,strong_bridge,0.564002706455998,1.5044686713430526,1.501508328536998
gb_regressor,NGC0247,0.5,0.5,True,0.0,0.0500606238544846,strong_bridge,0.0500606238544846,strong_bridge,0.5966622028106268,1.5608389620511418,1.4864274753220723
gb_regressor,NGC0289,2.0,2.0,True,0.0,0.0770296422682353,strong_bridge,0.0770296422682353,strong_bridge,0.5142474803937143,1.4185911511595508,1.5369845188157434
gb_regressor,NGC0300,0.5,0.5,True,0.0,0.0488514185793131,strong_bridge,0.0488514185793131,strong_bridge,0.4825280703016614,1.3638434493406677,1.433891061797682
gb_regressor,NGC0801,2.0,2.0,True,0.0,0.0839878800940183,strong_bridge,0.0839878800940183,strong_bridge,0.4696025682682316,1.341534032830968,1.4645374266103175
gb_regressor,NGC0891,3.0,1.5,False,1.5,0.2390280384644019,moderate_bridge,0.2656466759427565,moderate_bridge,0.7012271734010449,1.7413181012902037,2.3712265530025247
gb_regressor,NGC1003,1.0,1.0,True,0.0,0.1059868775489814,strong_bridge,0.1059868775489814,strong_bridge,0.491583955005602,1.379473906339669,1.5430130405219509
gb_regressor,NGC1090,1.5,1.5,True,0.0,0.099514679675443,strong_bridge,0.099514679675443,strong_bridge,0.503570242976731,1.400162239377838,1.554897351211883
gb_regressor,NGC1705,1.0,1.5,False,0.5,0.2337031184381571,moderate_bridge,0.2672134370985327,moderate_bridge,0.6102796486750495,1.5843426736131354,2.162079319986345
gb_regressor,NGC2366,0.5,0.5,True,0.0,0.0206096034702696,strong_bridge,0.0206096034702696,strong_bridge,0.5384019677499152,1.4602817963363537,1.4910109405917842
gb_regressor,NGC2403,1.0,1.5,False,0.5,0.0842131031311052,strong_bridge,0.2451094650264189,moderate_bridge,0.6441816971691834,1.6428576093140106,2.176285876165484
gb_regressor,NGC2683,1.5,1.5,True,0.0,0.2091532182836483,moderate_bridge,0.2091532182836483,moderate_bridge,0.6808275069985958,1.7061082770795766,2.15731835359671
gb_regressor,NGC2841,1.0,1.0,True,0.0,0.2434667842298832,moderate_bridge,0.2434667842298832,moderate_bridge,0.6379391607684894,1.632082991486413,2.15731835359671
gb_regressor,NGC2903,1.5,1.5,True,0.0,0.0503265221449583,strong_bridge,0.0503265221449583,strong_bridge,0.5241683671077042,1.4357146016278974,1.511798144421851
gb_regressor,NGC2915,2.0,2.0,True,0.0,0.1332466164770046,strong_bridge,0.1332466164770046,strong_bridge,0.4194660664376943,1.2549984306714603,1.4479302354383767
gb_regressor,NGC2955,1.5,2.0,False,0.5,0.1070594346336096,strong_bridge,0.2955359225630696,moderate_bridge,0.5841076848016349,1.5391698639676217,2.184880554261365
gb_regressor,NGC2976,1.0,1.0,True,0.0,0.2615785265761,moderate_bridge,0.2615785265761,moderate_bridge,0.8163047974544586,1.939942080406396,2.6271474357473728
gb_regressor,NGC2998,1.0,1.0,True,0.0,0.1052291062786754,strong_bridge,0.1052291062786754,strong_bridge,0.4545673441133138,1.3155832359395796,1.4703017779982868
gb_regressor,NGC3109,1.0,1.0,True,0.0,0.1928336409645031,strong_bridge,0.1928336409645031,strong_bridge,0.8260965455293601,1.956842637583676,2.424336217284818
gb_regressor,NGC3198,1.5,1.5,True,0.0,0.1111222311760338,strong_bridge,0.1111222311760338,strong_bridge,0.5422654910580751,1.4669502375662375,1.6503396631317406
gb_regressor,NGC3521,1.0,1.0,True,0.0,0.1293712126469722,strong_bridge,0.1293712126469722,strong_bridge,0.4227171176428146,1.260609745051498,1.4479302354383767
gb_regressor,NGC3726,0.5,1.0,False,0.5,0.2106405027504003,moderate_bridge,0.2360218744519816,moderate_bridge,0.6446871024125169,1.6437299387640043,2.1515405792344127
gb_regressor,NGC3741,1.0,1.0,True,0.0,0.2260617321859485,moderate_bridge,0.2260617321859485,moderate_bridge,0.1426967133806198,0.7772945272949499,1.0043365984348829
gb_regressor,NGC3769,1.5,1.5,True,0.0,0.0401536599701975,strong_bridge,0.0401536599701975,strong_bridge,0.529675373841274,1.4452196952500391,1.5056781851198873
gb_regressor,NGC3877,2.0,1.5,False,0.5,0.2635325715025675,moderate_bridge,0.2810623863411117,moderate_bridge,0.7860727075196108,1.887761493178848,2.625765375623437
gb_regressor,NGC3893,1.5,1.5,True,0.0,0.2128564217774712,moderate_bridge,0.2128564217774712,moderate_bridge,0.6785483001633184,1.702174366081887,2.1624699904503006
gb_regressor,NGC3917,0.5,0.5,True,0.0,0.2147022894124207,moderate_bridge,0.2147022894124207,moderate_bridge,0.6770246443576884,1.6995445361613704,2.164204114245703
gb_regressor,NGC3949,0.5,0.5,True,0.0,0.011720739266903,strong_bridge,0.011720739266903,strong_bridge,0.5441053312833293,1.4701258017950265,1.487561117800347
gb_regressor,NGC3953,0.5,0.5,True,0.0,0.0178903607343216,strong_bridge,0.0178903607343216,strong_bridge,0.6327086242528965,1.6230550854604997,1.6526210726065726
gb_regressor,NGC3972,2.0,1.0,False,1.0,0.2712922170539061,moderate_bridge,0.2861022100672696,moderate_bridge,0.7455908048018691,1.817889729088026,2.546428571041414
gb_regressor,NGC3992,0.5,0.5,True,0.0,0.0885746003902886,strong_bridge,0.0885746003902886,strong_bridge,0.4526079756941368,1.3122013660480802,1.43972437745315
gb_regressor,NGC4010,0.5,0.5,True,0.0,0.2356759233265851,moderate_bridge,0.2356759233265851,moderate_bridge,0.6450593293349636,1.644372402432147,2.151407305640543
gb_regressor,NGC4013,1.0,1.0,True,0.0,0.0057494150674973,strong_bridge,0.0057494150674973,strong_bridge,0.568797744037767,1.5127449062091858,1.504097226949581
gb_regressor,NGC4051,2.0,1.5,False,0.5,0.2422056294072057,moderate_bridge,0.258827078359204,moderate_bridge,0.8198993018505591,1.946146194994065,2.625765375623437
gb_regressor,NGC4068,0.5,1.0,False,0.5,0.2491220177932661,moderate_bridge,0.2732589967722111,moderate_bridge,0.7681319468742709,1.8567957403049915,2.554962128265934
gb_regressor,NGC4085,0.5,0.5,True,0.0,0.0362500739341339,strong_bridge,0.0362500739341339,strong_bridge,0.5890382143115498,1.5476799579017348,1.4935390566737932
gb_regressor,NGC4088,2.0,1.0,False,1.0,0.2056412017052782,moderate_bridge,0.2155989891593417,moderate_bridge,0.7699840701665064,1.8599925051073904,2.3712265530025247
gb_regressor,NGC4100,0.5,0.5,True,0.0,0.0175108651516683,strong_bridge,0.0175108651516683,strong_bridge,0.5712270909051362,1.5169379589022651,1.490832197331036
gb_regressor,NGC4138,1.0,1.0,True,0.0,0.008596493635206,strong_bridge,0.008596493635206,strong_bridge,0.5554697054636066,1.489740711630185,1.5026583041779402
gb_regressor,NGC4157,0.5,0.5,True,0.0,0.065573361585843,strong_bridge,0.065573361585843,strong_bridge,0.5259330696111979,1.4387604781489276,1.539725451952751
gb_regressor,NGC4183,0.5,0.5,True,0.0,0.0715023480513289,strong_bridge,0.0715023480513289,strong_bridge,0.4637105932962542,1.3313644840293346,1.433891061797682
gb_regressor,NGC4214,1.0,1.5,False,0.5,0.2591012677653656,moderate_bridge,0.2900934981884046,moderate_bridge,0.6910038354829942,1.723672620043648,2.428027656663299
gb_regressor,NGC4217,1.0,1.5,False,0.5,0.2742383783865946,moderate_bridge,0.3061024724127203,moderate_bridge,0.692305355835396,1.7259190441718937,2.487282308344591
gb_regressor,NGC4389,0.5,0.5,True,0.0,0.0489131274046016,strong_bridge,0.0489131274046016,strong_bridge,0.6277410141683646,1.6144809904545974,1.6975115911850185
gb_regressor,NGC4559,0.5,0.5,True,0.0,0.1449942366179899,strong_bridge,0.1449942366179899,strong_bridge,0.4321922613208278,1.2769638430397487,1.49351489513786
gb_regressor,NGC5005,2.0,2.0,True,0.0,0.0890620940901948,strong_bridge,0.0890620940901948,strong_bridge,0.4620670646652107,1.3285277536121538,1.458417467308354
gb_regressor,NGC5033,3.0,1.5,False,1.5,0.0006773456954546,strong_bridge,0.2647573115630851,moderate_bridge,0.4005425431701397,1.2223364295116612,1.6624938251481025
gb_regressor,NGC5055,2.0,2.0,True,0.0,0.0742838614423799,strong_bridge,0.0742838614423799,strong_bridge,0.4778365766713888,1.355745931334817,1.4645374266103175
gb_regressor,NGC5371,0.5,1.5,False,1.0,0.1757005985757199,strong_bridge,0.2749589583578053,moderate_bridge,0.6884337021776252,1.7192365699585812,2.3712265530025247
gb_regressor,NGC5585,1.0,1.5,False,0.5,0.1511133549515187,strong_bridge,0.2776149368578851,moderate_bridge,0.6041477058545319,1.573758940304922,2.1785596361304003
gb_regressor,NGC5907,0.5,0.5,True,0.0,0.1382483503792292,strong_bridge,0.1382483503792292,strong_bridge,0.4175347547784804,1.2516649867476572,1.452466017672812
gb_regressor,NGC5985,0.5,0.5,True,0.0,0.0795669424849281,strong_bridge,0.0795669424849281,strong_bridge,0.6181545519885061,1.5979347567321611,1.4801627336365666
gb_regressor,NGC6015,0.5,0.5,True,0.0,0.1844965471070082,strong_bridge,0.1844965471070082,strong_bridge,0.4847164477877927,1.3676205888817303,1.6770261168485645
gb_regressor,NGC6195,2.0,1.5,False,0.5,0.0195604417407559,strong_bridge,0.0951572120826845,strong_bridge,0.4569168754731179,1.3196385270666011,1.458417467308354
gb_regressor,NGC6503,1.0,1.0,True,0.0,0.0589696727216884,strong_bridge,0.0589696727216884,strong_bridge,0.5132612023865479,1.4168888353191815,1.5056781851198873
gb_regressor,NGC6674,0.5,0.5,True,0.0,0.2368010122459769,moderate_bridge,0.2368010122459769,moderate_bridge,0.4580431959246493,1.3215825561659449,1.7316356250093548
gb_regressor,NGC6789,2.0,1.0,False,1.0,0.2426066952012918,moderate_bridge,0.2726024336022812,moderate_bridge,0.7682912271800393,1.857070658112748,2.5530339169396643
gb_regressor,NGC6946,3.0,2.0,False,1.0,0.1131037374538088,strong_bridge,0.2590440857747374,moderate_bridge,0.3545134288511944,1.1428901781971614,1.5424536821359447
gb_regressor,NGC7331,1.0,1.5,False,0.5,0.1614786671750333,strong_bridge,0.3030091987735466,moderate_bridge,0.566425022565161,1.5086495889474678,2.164518651168404
gb_regressor,NGC7793,1.0,1.0,True,0.0,0.0689749510974511,strong_bridge,0.0689749510974511,strong_bridge,0.4936381734100534,1.3830194873057522,1.4854804271227655
gb_regressor,NGC7814,2.0,2.0,True,0.0,0.0644552170614978,strong_bridge,0.0644552170614978,strong_bridge,0.4828591268173314,1.3644148528867142,1.458417467308354
gb_regressor,PGC51017,0.5,0.5,True,0.0,0.0548601665547268,strong_bridge,0.0548601665547268,strong_bridge,0.4992783244791015,1.3927543880509292,1.473596116432833
gb_regressor,UGC00128,1.0,1.0,True,0.0,0.0972052060851172,strong_bridge,0.0972052060851172,strong_bridge,0.4551863828739924,1.3166516968405109,1.458417467308354
gb_regressor,UGC00191,0.5,0.5,True,0.0,0.1407297574407844,strong_bridge,0.1407297574407844,strong_bridge,0.4016242677051651,1.2242034860591149,1.4247013633487375
gb_regressor,UGC00634,2.0,1.0,False,1.0,0.1029040877828663,strong_bridge,0.1581787901250546,strong_bridge,0.6821287932201043,1.7083542970979,1.4750350392044738
gb_regressor,UGC00731,0.5,1.0,False,0.5,0.1329156430380909,strong_bridge,0.2021333637985898,moderate_bridge,0.6956987242373209,1.731775998033616,2.170508101803186
gb_regressor,UGC00891,1.5,1.0,False,0.5,0.1335414543643895,strong_bridge,0.1628771573614792,strong_bridge,0.6891455200495757,1.7204651676055676,1.4794900361696266
gb_regressor,UGC01230,1.0,1.0,True,0.0,0.0692444639834719,strong_bridge,0.0692444639834719,strong_bridge,0.4969197459974137,1.388683481591536,1.4919959407760923
gb_regressor,UGC01281,0.5,1.0,False,0.5,0.2518397939067665,moderate_bridge,0.2783309099959745,moderate_bridge,0.7559220764283952,1.8357215039154104,2.543716405957155
gb_regressor,UGC02023,0.5,1.0,False,0.5,0.0339452447731206,strong_bridge,0.2632868116435907,moderate_bridge,0.770982839789113,1.861716381476009,2.5270572196887864
gb_regressor,UGC02259,0.5,0.5,True,0.0,0.0144718546939287,strong_bridge,0.0144718546939287,strong_bridge,0.5925003868819951,1.5536556677583238,1.531492136099793
gb_regressor,UGC02455,0.5,0.5,True,0.0,0.0238804245266532,strong_bridge,0.0238804245266532,strong_bridge,0.6022714466282566,1.570520516880371,1.5338905591504333
gb_regressor,UGC02487,1.5,1.5,True,0.0,0.2011772028715429,moderate_bridge,0.2011772028715429,moderate_bridge,0.6860986972190153,1.7152063514000204,2.1471675039391767
gb_regressor,UGC02885,2.0,2.0,True,0.0,0.1381803432100891,strong_bridge,0.1381803432100891,strong_bridge,0.412268094138031,1.2425747304822417,1.4418036542709642
gb_regressor,UGC02916,3.0,2.0,False,1.0,0.0025125424878091,strong_bridge,0.1385563885835998,strong_bridge,0.4209431718510799,1.257547914614964,1.4598145461283094
gb_regressor,UGC02953,0.5,1.0,False,0.5,0.0029791832574005,strong_bridge,0.398708033928556,failed_bridge,0.169193460706778,0.8230279131798988,1.3687658568884131
gb_regressor,UGC03205,3.0,1.5,False,1.5,0.052911589111756,strong_bridge,0.253405700930621,moderate_bridge,0.4393184179783462,1.2892635894306257,1.726859676048528
gb_regressor,UGC03546,2.0,2.0,True,0.0,0.1073612702987559,strong_bridge,0.1073612702987559,strong_bridge,0.450512394537689,1.308584392972051,1.4659731304847363
gb_regressor,UGC03580,3.0,2.0,False,1.0,0.1729658467105876,strong_bridge,0.3012200068035601,moderate_bridge,0.390226015588635,1.204530102905984,1.7237615767962728
gb_regressor,UGC04278,0.5,0.5,True,0.0,0.0029674735786408,strong_bridge,0.0029674735786408,strong_bridge,0.5585144054453193,1.494995863798621,1.4994454284902796
gb_regressor,UGC04305,1.0,1.0,True,0.0,0.1994349499025243,strong_bridge,0.1994349499025243,strong_bridge,0.7921906745057536,1.8983211041969308,2.3712265530025247
gb_regressor,UGC04325,0.5,2.0,False,1.5,0.2727181775671535,moderate_bridge,0.2825932573758333,moderate_bridge,0.7837437920169941,1.883741785021332,2.625765375623437
gb_regressor,UGC04483,0.5,0.5,True,0.0,0.076672156016291,strong_bridge,0.076672156016291,strong_bridge,0.5108578995611985,1.4127407346426288,1.5300532133281524
gb_regressor,UGC04499,1.5,1.0,False,0.5,0.1343833779007635,strong_bridge,0.2044291310053503,moderate_bridge,0.6928117130425773,1.7267930167114884,2.170508101803186
gb_regressor,UGC05005,0.5,0.5,True,0.0,0.117137750817056,strong_bridge,0.117137750817056,strong_bridge,0.4383439892442329,1.2875817254355462,1.458417467308354
gb_regressor,UGC05253,0.5,0.5,True,0.0,0.0045642533310297,strong_bridge,0.0045642533310297,strong_bridge,0.5366438414652936,1.4572472703690968,1.4639290132441878
gb_regressor,UGC05414,0.5,0.5,True,0.0,0.0602756876988976,strong_bridge,0.0602756876988976,strong_bridge,0.5591796107006424,1.4961440080693087,1.5921095032709134
gb_regressor,UGC05716,3.0,1.0,False,2.0,0.243865067627534,moderate_bridge,0.2607248827031646,moderate_bridge,0.6173422439551519,1.5965327130665925,2.1595921135616267
gb_regressor,UGC05721,1.5,1.5,True,0.0,0.0513874099983161,strong_bridge,0.0513874099983161,strong_bridge,0.5217132727975988,1.4314771088486555,1.5090218324491294
gb_regressor,UGC05750,2.0,1.0,False,1.0,0.2108156599951271,moderate_bridge,0.2388953092632381,moderate_bridge,0.7613984165112933,1.8451736668984924,2.424336217284818
gb_regressor,UGC05764,0.5,0.5,True,0.0,0.0554388700827062,strong_bridge,0.0554388700827062,strong_bridge,0.4769608291271083,1.3542343910733892,1.433718102704445
gb_regressor,UGC05829,2.0,1.5,False,0.5,0.2610321624327157,moderate_bridge,0.2777155351913257,moderate_bridge,0.7911642752290393,1.896549539045322,2.625765375623437
gb_regressor,UGC05918,1.0,1.0,True,0.0,0.1610496707873508,strong_bridge,0.1610496707873508,strong_bridge,0.8449254329543705,1.989341297279244,2.3712265530025247
gb_regressor,UGC05986,1.0,1.0,True,0.0,0.1747769885685193,strong_bridge,0.1747769885685193,strong_bridge,0.8260664639948048,1.956790716855033,2.3712265530025247
gb_regressor,UGC05999,0.5,1.0,False,0.5,0.0517236828454416,strong_bridge,0.1601122109879673,strong_bridge,0.751617678221161,1.828292112609724,2.176829019934151
gb_regressor,UGC06399,0.5,0.5,True,0.0,0.1428491464158061,strong_bridge,0.1428491464158061,strong_bridge,0.6800868327283434,1.7048298732891207,1.4917365766390025
gb_regressor,UGC06446,1.0,1.0,True,0.0,0.0043482132181647,strong_bridge,0.0043482132181647,strong_bridge,0.5559856405764849,1.490631215635013,1.4841776945653984
gb_regressor,UGC06614,1.0,1.0,True,0.0,0.090967291201185,strong_bridge,0.090967291201185,strong_bridge,0.4604572310931751,1.3257491808668205,1.458417467308354
gb_regressor,UGC06628,0.5,0.5,True,0.0,0.0488340667834896,strong_bridge,0.0488340667834896,strong_bridge,0.5709781070379969,1.5165082127475826,1.5943676700229186
gb_regressor,UGC06667,2.0,1.5,False,0.5,0.2313851845421675,moderate_bridge,0.2539247998422692,moderate_bridge,0.8273571426335429,1.959018428185495,2.625765375623437
gb_regressor,UGC06786,0.5,3.0,False,2.5,0.1313932628418167,strong_bridge,0.2871750427198336,moderate_bridge,0.4036138307795718,1.227637471925541,1.7222144923343845
gb_regressor,UGC06787,0.5,0.5,True,0.0,0.0064034882080604,strong_bridge,0.0064034882080604,strong_bridge,0.5358308144562645,1.4558439857515126,1.4652265466652206
gb_regressor,UGC06818,0.5,0.5,True,0.0,0.0509007600812331,strong_bridge,0.0509007600812331,strong_bridge,0.4832337832591284,1.3650615099052557,1.4382705753953515
gb_regressor,UGC06917,0.5,0.5,True,0.0,0.0014703484017694,strong_bridge,0.0014703484017694,strong_bridge,0.5478133625297383,1.4765258637263283,1.4787000680080202
gb_regressor,UGC06923,0.5,0.5,True,0.0,0.0626836310224968,strong_bridge,0.0626836310224968,strong_bridge,0.4773198420427971,1.3548540473658677,1.4454607773934929
gb_regressor,UGC06930,0.5,0.5,True,0.0,0.0345674133968302,strong_bridge,0.0345674133968302,strong_bridge,0.5166035401483984,1.4226577102961355,1.473596116432833
gb_regressor,UGC06973,1.5,2.0,False,0.5,0.0266543180865003,strong_bridge,0.0532172865270058,strong_bridge,0.6347876627760041,1.626643505951383,1.5444519632935914
gb_regressor,UGC06983,1.0,1.5,False,0.5,0.0323893912271661,strong_bridge,0.1873202036737127,strong_bridge,0.7031258527359419,1.7445952218222356,2.146719076453808
gb_regressor,UGC07089,0.5,0.5,True,0.0,0.2330150895688553,moderate_bridge,0.2330150895688553,moderate_bridge,0.6489677055606609,1.6511182597977003,2.152738909647595
